Means,STDs,Min,Max,Num_samples
11.842370967742022,0.5250189022028166,10.9875,12.5875,775.0
11.846101804123801,0.5195493803815064,11.0125,12.575,776.0
11.841827541827724,0.5308693055503598,11.0125,12.55,777.0
11.852237354085732,0.5282865780283833,11.0,12.5875,771.0
11.840109536082604,0.5159879695889793,11.0,12.5125,776.0
11.848709677419459,0.5271741430519974,11.0125,12.55,775.0
11.839313222079712,0.5286514225584024,11.0125,12.575,779.0
11.833540868454794,0.5240258306778954,11.0,12.55,783.0
11.847951612903293,0.5279804557687272,11.0,12.5625,775.0
11.840227856226036,0.5173827882926645,11.0,12.5875,779.0
11.848788759690114,0.5208884100465673,11.0125,12.5375,774.0
11.906980994152056,0.5240397384886587,11.0,12.5375,684.0
11.840846203346336,0.5188288505112337,11.0125,12.5625,777.0
11.846935483871023,0.5223318402968051,11.0,12.5625,775.0
11.850178108808327,0.5299999776815701,10.9875,12.5875,772.0
11.840270618556854,0.5247426166873381,11.0,12.5875,776.0
11.832347328244357,0.5335187025409756,11.0,12.575,786.0
11.848038261997507,0.5196246167814681,11.0,12.5625,771.0
11.84842736705586,0.5231691166226583,11.0,12.5875,771.0
11.849451612903332,0.5301059288314758,11.0,12.5875,775.0
11.844709677419363,0.5207122304818748,11.0125,12.525,775.0
11.847812097812175,0.5161463889265399,11.0125,12.5375,777.0
11.83214739517162,0.5327137434359052,11.0,12.55,787.0
11.8435161290323,0.5159670883285338,11.0125,12.575,775.0
11.84430645161308,0.5325769478532454,11.0,12.5875,775.0
11.851327720207395,0.5242210750447995,11.0125,12.575,772.0
11.836430395913279,0.5285562000337211,11.0,12.525,783.0
11.841585603112947,0.5224822967860224,11.0,12.5375,771.0
11.840556628056799,0.5223044484459715,11.0125,12.55,777.0
11.850854838709736,0.5322727037543437,11.0,12.6,775.0
11.846650641025796,0.5258770332572231,11.0,12.5,780.0
11.846097797927483,0.5256129777893289,10.9875,12.5375,772.0
11.83636071887044,0.5147390835023407,11.0,12.55,779.0
11.844608160621792,0.5236459132243464,11.0,12.55,772.0
11.84827922077933,0.5223284494075631,11.0,12.55,770.0
11.84094110115248,0.5298376423921853,11.0,12.575,781.0
11.837849872773635,0.5370043604716727,10.9875,12.55,786.0
11.845209677419426,0.5287119570830203,10.9875,12.5625,775.0
11.839414414414518,0.5168127671476419,11.0125,12.55,777.0
11.83420050761438,0.5355443161032941,11.0,12.5875,788.0
11.861018041237228,0.5129380686347402,11.0125,12.5375,776.0
11.844474871134024,0.5258218203793765,10.9875,12.575,776.0
11.829977876106241,0.5421676119491313,10.9875,12.575,791.0
11.850178108808384,0.5173687315232985,11.0125,12.5625,772.0
11.837915601023143,0.5295027351363347,11.0125,12.5625,782.0
11.842074742268112,0.529640029508721,10.9875,12.55,776.0
11.838687419768975,0.5267142433374967,11.0,12.5625,779.0
11.84145752895761,0.5237555274890477,11.0,12.55,777.0
11.848994811932664,0.5196595676082711,11.0125,12.5625,771.0
11.848346303502062,0.5258397168721811,11.0125,12.5625,771.0
11.847506435006581,0.530069200121362,11.0125,12.5375,777.0
11.845181112548673,0.5230652106239537,11.0,12.5625,773.0
11.847396507115292,0.524283889499097,11.0125,12.5875,773.0
11.84411953727519,0.5293531261390617,11.0,12.525,778.0
11.84801612903234,0.5302785955999016,11.0,12.575,775.0
11.848096774193586,0.5214693855635436,11.0125,12.575,775.0
11.84587096774204,0.5195988154967258,11.0,12.5875,775.0
11.849270428015675,0.5257536283733465,10.9875,12.5625,771.0
11.851410505836661,0.5229104177269804,11.0125,12.575,771.0
11.829907878017854,0.5322143950554795,11.0,12.575,787.0
11.844758064516219,0.5143842413866768,11.0,12.5875,775.0
